id,taxonomy_id,term_uri,facet,label,definition,parent_id,data,created_at,updated_at,deleted_at
6356989a-1b73-4e10-8f54-3927d84c7a62,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SM030000,focusArea,Forestry,Silviculture and resource management such as logging and slash and burn toward the harvesting and agricultural use of forests. Use For: timber production. See also: Forest preservation.,fb3c0175-ebc9-4f6e-85e0-64092e7bb139,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
640500fd-dedb-444b-a343-b6d1461b8aa7,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SB040000,focusArea,Vocational education,"Secondary or postsecondary education programs available in regular or trade high schools or through separate vocational centers or programs that provide formal preparation for semiskilled, skilled, technical or professional occupations for high-school-aged students and, in some cases, adults who have opted to develop or expand their employment opportunities, often in lieu of preparing for college entry. Vocational education programs help participants prepare for full-time employment upon graduation, part-time employment while in school or for more advanced vocational training at the postsecondary level. Includes regional occupational centers and programs and vocational centers (which are generally operated by community adult schools or other secondary or postsecondary institutions). See also: Job training.",95050dbb-3d92-4cf5-a62c-11916c5af9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
66a3640a-1c09-470a-8b6c-d756082611c9,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ000000,focusArea,Public safety and disaster management,"Protection and relief of the public from crime, violence, disaster, accident, and other potential causes of harm. Included are crime, abuse, and violence prevention services; police and other law enforcement agencies; detention and rehabilitation services for incarcerated and formerly incarcerated people; judicial and administration of justice activities; legal assistance to individuals and organizations, including groups whose primary purpose is to conduct public interest litigation; activities to prevent, predict or control the effects of disasters; educate and prepare individuals to cope with the effects of disasters; provide broad-based disaster relief services to victims; provide relief to victims of accidents caused by human frailty or error (e.g., poisoning, choking, electrical shock, falls); first aid training and services; and many kinds of safety education and promotion. Does not include agencies that provide aftercare services to the victims of crime or abuse and neglect (see Victim services, Domestic violence, Sexual assault victim services, and other terms).",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
69e08ec0-eec2-4eba-a3c4-f733495b9d11,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SH050000,focusArea,Information communications technology,"Study, development, and use of the constantly developing, interconnected mass of technologies that provide the means of creating, transmitting and receiving, storing and using information, including telecommunications and computer systems. ICT systems can be very large, as in national infrastructures; smaller, as in community wifi services or business networks; or quite small, as individual pieces of hardware or software. This term may include studies of this technology or the social and economic ramifications of these systems. See also: Technology, Computer science.",6c1cb748-c0c4-4c41-9eb7-8a5d3206991f,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6a883c41-c91a-403d-8d22-163132ff1bfc,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE120000,focusArea,Mental health care,"Preventive, diagnostic and treatment services in a variety of community and hospital-based settings to help people to achieve, maintain and enhance a state of emotional well-being, personal empowerment and the skills to cope with everyday demands without excessive stress; to prevent or deal with the consequences of addiction; and to address emergencies or crises having to do with mental trauma or severe mental distress. Treatment may include emotional support, introspection and problem-solving assistance utilizing a variety of modalities and approaches, and medication, as needed, for individuals who range from the severely chronically mentally ill to those who are experiencing difficult life transitions or who are having problems in coping with daily living. Use this term for types of mental health care not specifically broken out at lower levels or for multiple types of care within the same program or facility. See also Art and music therapy. Examples include: Different types of therapies (dance, hypnotherapy, music, orthomolecular, play, poetry, recreation); Psychiatric occupational therapy; Psychiatric rehabilitation; Programs that feature a particular counseling approach (gestalt, Jungian); Supportive services for institutionalized individuals, e.g., pet visitation programs; Psychiatric day treatment; Mental health drop-in centers; Home-based psychiatric care; Community mental health education; Early intervention programs; Mental health evaluation; Psychiatric case management; Psychiatric central intake/assessment; Psychopharmacology/medication monitoring; and Therapist referrals. Also included are efforts to promote social conditions that enhance the potential in the community for good mental health and to improve methods and facilities for treating mental illness.",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6bbb1097-7fea-4cad-b1f5-0bd163ee8ba6,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SG090000,focusArea,Interdisciplinary studies,"Systematic studies at the intersection of the humanities, physical sciences and social sciences to develop and enhance a broad understanding of particular populations, cultures (e.g., Soviet studies, Chinese studies, etc.) or other related areas of research. Use this term for organizations that conduct broadly conceived interdisciplinary research or for those that address areas of interdisciplinary study not broken out at a lower level.",5919c2ab-be9e-48af-9e81-67758223453a,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6c1cb748-c0c4-4c41-9eb7-8a5d3206991f,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SH000000,focusArea,Information and communications,"The gathering, storage, organization, manipulation, dissemination, and display of data, information, communication, and narrative. Included are programs that develop or make use of information technology to increase the amount and complexity of data that can be managed; policies that work to insure broad availability of information; programs that gather and broadcast news and information about current events; libraries that store and make available information in a variety of formats; media organizations and programs that broadcast information across a variety of platforms; telecommunications services; and information science and computer applications.",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6c7c624e-9a56-48cc-8480-b37116fc2b0b,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PF010000,POPULATION,Christians,People who belong to or worship in a Christian church.,e9f9c588-52c8-4c7d-b4aa-c6c6f38d3201,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
6cde6295-fd96-4a36-8fd5-e377388825dc,f1bfbae2-3b2f-42b8-8b02-747ee1504399,necSimple:artMediaAndTechnology,focusArea,"Art, Media & Technology",,,,2025-05-19 12:21:36.965564+00,2025-05-19 12:21:36.965564+00,
6ce35cae-355c-4a33-bad2-3fc8b3c33c3a,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE110000,focusArea,Medical support services,"Design and provision of equipment, services or other forms of support which are supplemental to the treatment or rehabilitation of people who have illnesses, injuries or disabilities; or which are instrumental in the prevention of illnesses, injuries or disabilities prior to their occurrence. Use this term for organizations that provide a wide range of health supportive services or which offer services not broken out at a lower level. Included are organizations that provide medical equipment/supplies (e.g., incontinence supplies, medical dressing, apnea monitors, blood pressure monitors, heart monitors, ostomy supplies, respiratory aids, sickroom equipment and therapy beds).",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
6d90b8cb-4c0a-46ca-afa0-4b56a7c90037,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PF080000,POPULATION,Shintos,Adherents of Shinto.,e9f9c588-52c8-4c7d-b4aa-c6c6f38d3201,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
6db2e097-2766-4593-9a90-3dc8f9c1e805,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PF030000,POPULATION,Muslims,Adherents of Islam.,e9f9c588-52c8-4c7d-b4aa-c6c6f38d3201,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
6f5483fe-952c-475e-acdb-c3f4cf1280da,cde31035-40b4-4e5b-963d-49b9e7ddd8d4,splc:AdvocacyAndPolicy,,Advocacy and Policy,"Influencing legislation and government policy, e.g., by lobbying",,,2025-05-01 23:43:14.72712+00,2025-05-01 23:43:14.72712+00,
7012d9e5-f0d9-48f0-be78-af0a4edd5574,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ060000,focusArea,Disasters and emergency management,"Emergency planning, preparedness, mitigation, response, relief and/or recovery services prior to, during and after a major flood, hurricane, earthquake, tornado, tsunami, volcanic eruption, landslide, mud slide, snowstorm, drought, famine, explosion or nuclear accident, the outbreak of civil unrest, or other large-scale emergency of natural or human origin that disrupts the normal functioning of a community. Use this term for humanitarian aid and a wide range of disaster services, or for disaster services not broken out at a lower level. Included may be: general disaster preparedness information for businesses, individuals and families (materials, training, property evaluation) or specific information regarding natural or man-made disasters; disaster kits; mitigation services related to a specific type of emergency; and specific disaster relief and/or recovery services including: information about the status of critical services; special services for animals; food, shelter, clothing and material necessities; child care; medical services including medication; mental health services; donations coordination including cash contributions; disaster loans; post-disaster clean-up; post-disaster housing assistance; post-disaster rebuilding assistance; and spontaneous volunteer management. These activities should be classified using other appropriate terms as well.",66a3640a-1c09-470a-8b6c-d756082611c9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
73714d3d-c25a-4ba3-89ef-faa09e68b8f5,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR070000,focusArea,Freedom from slavery,"Work to oppose contemporary forms of slavery, which include: debt bondage, serfdom, forced labor, child labor and child servitude, trafficking of persons and human organs, sexual slavery, use of children in armed conflict, sale of children, forced marriage and the sale of wives, forced or unpaid migrant work, the exploitation of prostitution, and certain practices under apartheid and colonial regimes. Also includes work to oppose trafficking in persons: the recruitment, transportation, transfer, harboring or receipt of persons, by means of the threat or use of force or other forms of coercion, of abduction, of fraud, of deception, of the abuse of power or of a position of vulnerability or of the giving or receiving of payments or benefits to achieve one person having control over another person, for the purpose of exploitation. Exploitation shall include, at a minimum, the exploitation of the prostitution of others or other forms of sexual exploitation, forced labor or services, slavery or practices similar to slavery, servitude or the removal of organs.",05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
73d23475-23df-4161-a2d9-dd369626e4a8,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PJ080000,POPULATION,Farmers,"People who raise food for consumption as their primary economic activity; includes truck gardeners, ranchers, pastoralists, and subsistence farmers.",212fc437-660e-4f33-9c3b-08d97ba29ba8,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
73f4866b-3bbd-4824-a734-cbbb9caa8d0b,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SD000000,focusArea,Philanthropy,"Organizations or programs that focus on promoting the practice of giving and volunteering or which represent and serve a wide range of philanthropy and charitable institutions; private grantmaking foundations and charitable trusts; federated giving programs that provide funding and other types of assistance to community services (e.g., United Way, Jewish Federation); programs that promote individual giving through pooling of funds or trusts for maximal financial and program administration performance (e.g., public foundations and community foundations); and programs that provide management and administrative support to philanthropic and nonprofit organizations and projects. Does not include fund-raising, distribution services, or volunteer bureaus and volunteer action centers operating in a specific major group area (see Support Strategy and Organization Type terms).",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
74757175-78da-4622-94d2-63524c33cd8d,f1bfbae2-3b2f-42b8-8b02-747ee1504399,ST070000,focusArea,Multilateral cooperation,"Activities of projects or organizations whose members are autonomous nations who have joined together on a voluntary basis to work for common economic, political, and humanitarian goals; to develop alliances for mutual defense and support; to establish and enforce international laws; and to resolve international disputes; as the United Nations Association.",790e7eee-1d19-463e-802d-151e4b2cbb8e,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
75687cfe-6153-4cbe-a2b7-765ac895637f,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PD040100,POPULATION,Orphans,Non-adult children both of whose parents have died or are permanently absent.,61343652-68ec-468f-aad3-65efd88a213d,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
761ab222-9008-47c6-b0d5-f55bed884712,ad45a607-0d5d-4c9e-83c7-4ad9a44f3d81,necFunding:12,,Accelerator/incubator,,,,2025-05-18 18:46:05.218+00,2025-05-18 18:46:05.218+00,
7698e495-b945-455a-8e98-fa2a218522a2,f1bfbae2-3b2f-42b8-8b02-747ee1504399,ST020000,focusArea,Foreign policy,"Research and educational activities to conduct studies on foreign policy, national security, regional affairs and international energy and economic policies; monitor foreign policy legislation; hold conferences, seminars and debates to expand public interest in international issues and promote an understanding of U.S. foreign policy and international affairs; publish journals, newsletters and other materials addressing foreign policy issues; and engage in other activities relating to foreign policy and diplomacy.",790e7eee-1d19-463e-802d-151e4b2cbb8e,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
770071d5-212f-412d-bf23-6b0291b5fb04,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SS060000,focusArea,Personal services,"Services which help to ensure that people have the ability to manage their financial resources to meet their needs, have access to transportation resources, have opportunities to develop skills and knowledge to manage life changes, and have the opportunity to maximize their personal growth and self-sufficiency.",08f90583-23d5-475d-a6ac-6fd56e5412e7,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
77849203-941e-4bbd-8912-16c7f1325c5e,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SP100000,focusArea,Tribal and indigenous religions,"Study and practice of indigenous religious traditions, sometimes syncretic with European or other imported religious practices such as African religious beliefs combined with indigenous religions in Latin America and the Caribbean.",96fea4b9-0c10-4d4f-ab68-9a9113416aa3,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
78791f24-2a2b-4796-949d-fc156e85b36f,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ090000,focusArea,Consumer protection,"Education and protection of individuals who purchase, use, maintain and dispose of products and services. Included are programs that establish and/or enforce pricing policies, credit reporting and debt collection practices, quality and safety standards for goods and services and other trade practices that affect the consumer; educate the public regarding their rights and responsibilities as consumers; and provide access for consumers to fair hearings, mediation or binding arbitration when they have complaints regarding consumer products and services and to appropriate remedies when their complaints are justified.",66a3640a-1c09-470a-8b6c-d756082611c9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
78e70ee8-82f1-46b3-a70b-298beec6494e,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE070000,focusArea,Reproductive health care,"Providers of medical, educational and counseling services which relate to the conception, delivery and care of offspring. Use this term for providers of a wide range of reproductive health services or which offer reproductive health services not broken out at a lower level. For prevention of adolescent pregnancy, use Pregnancy prevention (youth). For maternity homes for unwed mothers, or advice and guidance programs that focus on adolescent parents, see Adolescent parenting.",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
790e7eee-1d19-463e-802d-151e4b2cbb8e,f1bfbae2-3b2f-42b8-8b02-747ee1504399,ST000000,focusArea,International relations,"Promoting international understanding and friendly relations among nations, preserving international peace, and protecting national security interests. Also included are efforts to provide development and relief services to other countries or regions, international trade activities and globalization, and programs of international exchange.",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
798d52d4-2c74-470e-8258-1824c349b70d,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR110000,focusArea,Right to free movement and asylum,"Work to monitor and inform the public about the world refugee situation; conduct policy analyses and research studies related to international refugee issues; review refugee-related legislation; and advocate for specific policies relating to the plight of refugees in other countries. Also included are efforts to raise money to enable refugees to leave their own countries and migrate to the foreign countries of their choice (e.g., Soviet Jews who wish to live in Israel); or provide aid to refugees who have left their area or country of origin and are residing in another country. For refugee resettlement programs and centers for immigrants, use Immigrant and refugee services. See also: Immigrant and refugee rights.",05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
79cfc977-2b81-452e-9c6f-96622224adf9,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ100000,focusArea,Restorative and transformative justice,"Restorative justice is an approach to justice that seeks to repair harm and reduce the likelihood of re-offense by providing an opportunity for those harmed and those who take responsibility for the harm to communicate about and address their needs in the aftermath of a crime. It recognizes that maintaining positive relationships with others is a core human need and seeks to address the root causes of crime, even to the point of transforming unjust systems and structures. While restorative justice only addresses the specific conflict between the victim and offender, transformative justice strives to use the conflict as an opportunity to address the social inequities and environmental factors that allowed the harm to be done in the first place.",66a3640a-1c09-470a-8b6c-d756082611c9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
7a62aa3a-ba11-4c2d-8539-7e040380ad17,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SA050000,focusArea,Visual arts,"Promotion of or access to a variety of visual arts not limited to specific media. Also included are activities which focus on an art form such as stained glass or textiles that are not broken out at a lower level. For art museums or galleries, use Art museums.",0a31375d-390a-41eb-a7d9-62c5f8331a14,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
7a6e6bdf-b1d4-4146-a1da-d4a5aceb1b3c,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SA030000,focusArea,Public arts,"Art that is displayed, presented or performed in shared public spaces (usually outdoors and site specific) that is designed to engage the public or a specific community. This includes sculpture, interactive digital art, murals and site specific performances that are created specifically for the public to enjoy outdoors.",0a31375d-390a-41eb-a7d9-62c5f8331a14,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
7db62bc5-c0c0-4b04-a6e6-97e853da39ea,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SJ080000,focusArea,Safety education,"Public awareness activities about the measures that people can take to reduce the risk of accidents in the home, at school, in the air or on the water or while walking, driving or riding as a passenger in a motor vehicle; or which encourage people to avoid behaviors which may endanger their safety. Use this term for general safety programs, programs that deal with a multiplicity of safety issues, or programs that deal with specific safety education issues not broken out at a lower level. Included may be: Air safety; Child care instruction programs; Firearm safety; Household safety; Industrial safety; Personal safety; School safety; Water safety; and Safety equipment.",66a3640a-1c09-470a-8b6c-d756082611c9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
7e693d7e-0226-47dd-9c15-77a4c4e6366a,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SP030000,focusArea,Christianity,"Religious practice that provides opportunities for people to satisfy their inner needs and enhance their spiritual growth through organized worship or through other devotional activities under the auspices of one of the group of religious faiths that is based on the teachings of Jesus Christ. Use this term for Christian denominations such as Christian Science that are not broken out at a lower level as well as for organizations with ministries, missions or missionary activities; Bible camps and schools; Bible distribution programs; and associations of churches (if no denomination is mentioned).",96fea4b9-0c10-4d4f-ab68-9a9113416aa3,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
80313afa-edc0-4eff-9f69-78fb27faf5ae,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PG060000,POPULATION,Victims of violence or disasters,"People who have suffered loss, harm, injury, or death as a result of crimes, attacks, accidents, extreme circumstances, or other acts and events.",0a8754d2-78da-4098-8841-61a78e986e86,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
80b17374-ac06-46a0-a6bc-72fc00335312,f1bfbae2-3b2f-42b8-8b02-747ee1504399,ST030000,focusArea,Goodwill promotion,"Projects to promote international understanding through the exchange of ideas, arts, and culture; and other activities that enable people to develop an appreciation for other societies, their traditions and culture.",790e7eee-1d19-463e-802d-151e4b2cbb8e,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
8126f3b9-85b7-4ef0-8b8e-3f8a43cfec1a,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SF060000,focusArea,Forensic science,"Efforts to support or conduct research in forensics, a multidisciplinary scientific study of criminal evidence. Forensic scientists collect and analyze evidence from crime scenes (or from other situations, like archaeological digs or accident sites) in order to establish what occurred earlier, on the basis of physiological, social, cultural, digital, and other criteria.",6112e133-fbeb-48b9-82fd-fef339aef9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
825b3386-a7c0-47cb-b4c2-01a04fef8713,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE130000,focusArea,Public health,"Programs whose primary purpose is to inform the public of existing or potential health and safety hazards and measures for furthering the early detection, treatment or rehabilitation of people who have an illness, injury or disability; or which provide anticipatory information or guidance to help people deal with or understand specific medical procedures, being hospitalized or other necessary interfaces with the health care system. Also included are public health programs that improve the health of the community through comprehensive efforts to prevent, control, and eradicate communicable disease; eliminate environmental health hazards; and recognize, prevent and control occupational health hazards and illnesses. Use this term for organizations that provide a wide range of public health or health education services or which offer public health or health education services not broken out at a lower level. Included are the following: Disease/disability information (usually printed materials); Health fairs; Health screening programs for older adults, school children and other targeted groups (blood pressure, hearing, etc.); Hygiene programs; Immunization programs (including travel shots); Medically oriented books and playthings; and Wellness programs (for the community and the workplace). See also first aid training, and poison control.",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
834e9324-a23f-484c-bac5-0a38690ce026,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PD030000,POPULATION,Widows and widowers,Wives or husbands whose spouse has died.,61343652-68ec-468f-aad3-65efd88a213d,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
849f54d1-7caf-41c3-b1b7-4ce60bf424d6,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SH020000,focusArea,Libraries,"Collection of materials including books, manuscripts, journals, government documents and non-print formats such as paintings, musical recordings, videotapes, films and data files on magnetic tape which are organized to provide physical, bibliographic and intellectual access to a targeted group of people and which generally make available staff to provide services and programs related to the information needs of the targeted group. The primary service of libraries is the circulation of books and materials in other media formats for reading, study and reference.",6c1cb748-c0c4-4c41-9eb7-8a5d3206991f,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
85c9ee7c-da38-4e28-a574-77e65f9dc81e,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PD020000,POPULATION,Parents,People with non-adult children.,61343652-68ec-468f-aad3-65efd88a213d,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
85fb72d0-df4f-42d9-876d-5ec35eaa3ecc,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PZ000000,POPULATION,Other population,Focusing on a specific population group that is not captured elsewhere in the taxonomy and does not fit well with other categories.,,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
866d43d3-467d-4093-93f6-d5834a052c35,cde31035-40b4-4e5b-963d-49b9e7ddd8d4,splc:Other,,Other,,,,2025-05-01 23:43:14.72712+00,2025-05-01 23:43:14.72712+00,
883579e5-cdbd-47de-9821-6833c8617860,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SB050000,focusArea,Higher education,"Programs that provide opportunities for individuals who are beyond the compulsory school attendance age to acquire a higher level of knowledge, skills and specialization in their chosen area of interest within the framework of phased learning in a formal school setting. Includes community or junior colleges, colleges, universities, graduate schools, professional schools and other degree-granting institutions.",95050dbb-3d92-4cf5-a62c-11916c5af9b9,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
88b73c6b-0179-4f3b-acf5-a92fbeb90af6,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SR080000,focusArea,Freedom of association and expression,Work to support right of the press to freedom of expression without censorship or other restrictions by government. Also included is work for right of the media to maintain confidential sources and those that maintain defense funds to pay the legal expenses of media representatives involved in freedom-of-the-press cases.,05fb0adf-3e44-460b-a2eb-24c7600e2639,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
890b4e78-ed3a-4b30-8075-2a0ae8097499,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE000000,focusArea,Health,"Promotion and protection of the physical and mental well-being of people through medical care and treatment; assessment and amelioration of social, environmental, and biomedical factors affecting that well-being; research into various diseases and in various disciplines; and education and prevention activities that increase people's own efforts at protecting public health.",,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
89dfef98-1079-4723-a63f-67f0e8502abc,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SG020000,focusArea,Sociology,"The systematic study of social institutions and social relationships. Includes research, teaching or study in the areas of: social theory; sociological research methods; social organization and structure; social stratification and hierarchies; dynamics of social change; family structures; social deviance and control; and applications to the study of specific social groups, social institutions and social problems.",5919c2ab-be9e-48af-9e81-67758223453a,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
8aea0a64-6aa2-4c6c-9eec-f50cae621e30,cde31035-40b4-4e5b-963d-49b9e7ddd8d4,splc:PersonalTransformation,,Personal Transformation,"Focusing on individual growth and development programs, e.g., coaching and mentoring",,,2025-05-01 23:43:14.72712+00,2025-05-01 23:43:14.72712+00,
8bf23419-c33e-40f6-9db7-e3451b528431,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SS020000,focusArea,Human services information,"Gathering, organizing, and disseminating to the public or to other interested parties information about human and social services and the organizations that provide them, often in a particular community or region. This includes 211 and 311 services, referral services for individuals in need, as well as more formal efforts to compile information for research or policy reasons.",08f90583-23d5-475d-a6ac-6fd56e5412e7,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
8c5f59fb-45f3-4d85-bf6a-a980ce547b57,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SM050000,focusArea,Sustainable agriculture,"Programs that are responsible for working with landowners and operators or other land users and developers to ensure that land utilization practices protect the nation's farmlands and other open spaces, many of which are being converted to urban uses, from unnecessary erosion and sedimentation or other destruction. Services may include: Development of soil and land capability studies and maps to ascertain appropriate uses for specific tracts of land; Development of conservation plans for specific areas which include measures for protecting and preserving waterways and vegetation, which provide for flood protection and which show the location of conservation devices such as dikes, water diversions, terraces, dams, reservoirs, water conduits, grassed waterways and plantings of grass, trees and shrubs to protect agricultural land; and Consultation and technical assistance for individuals, particularly farmers, who want to ensure that their lands are adequately protected.",fb3c0175-ebc9-4f6e-85e0-64092e7bb139,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
8c7dcf6e-fcb5-46bc-a219-afcdc4d9e0d0,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PF060000,POPULATION,Buddhists,Adherents of Buddhism.,e9f9c588-52c8-4c7d-b4aa-c6c6f38d3201,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
8c9e1e2e-f66a-422d-a2c0-4179bc9aa7df,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SK030000,focusArea,Public/private ventures,"Cooperation between government and the private sector in the development of large projects of public benefit in which government and the private investor share the financial risks and rewards. For example the private partner may finance the building of a hospital which will then be leased and run by the government, guaranteeing the long-term value of the private investment while allowing the government to accomplish the project without the initial investment. May include research and policymaking on this subject.",cd8ae35a-a7a6-4e31-92f2-eae545653e9b,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
8cf63ee7-7c47-4b85-ba13-e0e1a30bf4c4,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SE060000,focusArea,Nursing care,"Providers of nursing care on an inpatient or home-care basis for people who need continuous care but are not in an acute phase of their illness. Use this code for organizations that provide nursing services that are not broken out at a more specific level, e.g., Candy Stripers or Chronic Care.",890b4e78-ed3a-4b30-8075-2a0ae8097499,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
8d604373-cb3e-440b-aace-20b662e81962,d81c255a-7e12-436a-bb52-a52eb592b770,candid:PC000000,POPULATION,"Gender identity, sexual orientation, and sex characteristics","People grouped by gender identity, sexual identity and specific sex characteristics.",,,2025-06-04 20:48:18.351649+00,2025-06-04 20:48:18.351649+00,
8f42ccc3-8bb5-456d-a340-065f9bf69d9b,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SN060000,focusArea,Business and industry,"Programs that support, regulate, set policy, and provide technical and other forms of assistance to support the development and growth of a wide variety of business establishments in the community or region.",4a5c4579-a611-45b3-8244-e0c2c5429c59,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
9016f3b9-31fc-4487-a4b4-b8c2339775f1,f1bfbae2-3b2f-42b8-8b02-747ee1504399,SM020000,focusArea,Food security,"Activities to ensure the availability of, access to, utilization of, and stability of food sources in adequate quantity and quality that are safe and culturally and nutritionally appropriate. This may include identifying and mitigating barriers to food security on the individual, community, national and global levels; for instance, addressing the problem of neighborhood or community 'food deserts' in larger areas where food may not be scarce, or larger areas themselves where the production of food cannot meet the need. Use For: Hunger, Food deserts, Food access, Affordable food, Food empowerment, Retail food availability, Supermarket revolution.",fb3c0175-ebc9-4f6e-85e0-64092e7bb139,,2025-07-16 13:03:31.072312+00,2025-07-16 13:03:31.072312+00,
